Gene	TCGA-C5-A1BF-01B-11R-A13Y-07	TCGA-EA-A439-01A-11R-A24H-07	TCGA-EK-A2PL-01A-11R-A18M-07	TCGA-C5-A7UC-01A-11R-A352-07	TCGA-GH-A9DA-01A-21R-A37O-07	TCGA-FU-A23K-01A-11R-A16R-07	TCGA-VS-A9UL-01A-11R-A42T-07	TCGA-C5-A1BM-01A-11R-A13Y-07	TCGA-FU-A23L-01A-11R-A16R-07	TCGA-ZJ-AAXB-01A-11R-A42T-07	TCGA-C5-A1BN-01B-11R-A14Y-07	TCGA-EK-A2RM-01A-21R-A18M-07	TCGA-VS-A9UB-01A-22R-A42T-07	TCGA-EK-A2R8-01A-21R-A18M-07	TCGA-EK-A2RJ-01A-11R-A18M-07	TCGA-VS-A9UP-01A-11R-A42T-07	TCGA-ZJ-AB0H-01A-11R-A42T-07	TCGA-R2-A69V-01A-11R-A32P-07	TCGA-EK-A2PK-01A-11R-A18M-07	TCGA-VS-AA62-01A-11R-A42T-07	TCGA-VS-A94X-01A-11R-A38B-07	TCGA-MA-AA3Y-01A-11R-A38B-07	TCGA-4J-AA1J-01A-21R-A38B-07	TCGA-C5-A7X3-01A-11R-A352-07	TCGA-C5-A7X8-01A-11R-A36F-07	TCGA-EA-A5ZE-01A-11R-A28H-07	TCGA-ZJ-AAXT-01A-11R-A42T-07	TCGA-IR-A3L7-01A-21R-A213-07	TCGA-C5-A1M6-01A-11R-A13Y-07	TCGA-C5-A1MI-01A-11R-A14Y-07	TCGA-VS-A958-01A-11R-A42T-07	TCGA-C5-A1ME-01A-11R-A13Y-07	TCGA-VS-A9V1-01A-11R-A42T-07	TCGA-Q1-A73S-01A-11R-A33Z-07	TCGA-MY-A913-01A-11R-A37O-07	TCGA-C5-A907-01A-11R-A37O-07	TCGA-EK-A2R7-01A-11R-A18M-07	TCGA-LP-A4AU-01A-32R-A32Y-07	TCGA-C5-A1M7-01A-11R-A13Y-07	TCGA-IR-A3LH-01A-21R-A213-07	TCGA-JW-A5VJ-01A-11R-A28H-07	TCGA-EX-A3L1-01A-11R-A32Y-07	TCGA-DG-A2KH-01A-21R-A22U-07	TCGA-JW-A5VG-01A-11R-A28H-07	TCGA-C5-A1MJ-01A-11R-A14Y-07	TCGA-Q1-A73P-01A-11R-A32P-07	TCGA-EA-A3Y4-01A-51R-A24H-07	TCGA-JX-A3PZ-01A-11R-A32Y-07	TCGA-VS-A9UO-01A-11R-A42T-07	TCGA-C5-A1MF-01A-11R-A13Y-07	TCGA-VS-A9UH-01A-11R-A42T-07	TCGA-EA-A1QS-01A-61R-A22U-07	TCGA-Q1-A5R3-01A-11R-A28H-07	TCGA-DG-A2KJ-01A-11R-A32Y-07	TCGA-FU-A5XV-01A-11R-A28H-07	TCGA-C5-A8YR-01A-12R-A37O-07	TCGA-C5-A7CM-01A-11R-A33Z-07	TCGA-MA-AA43-01A-11R-A42T-07	TCGA-FU-A3TX-01A-11R-A22U-07	TCGA-EA-A5ZF-01A-11R-A28H-07	TCGA-C5-A1MQ-01A-11R-A14Y-07	TCGA-VS-A94Y-01A-11R-A38B-07	TCGA-C5-A3HE-01A-21R-A22U-07	TCGA-UC-A7PI-01A-11R-A42S-07	TCGA-EK-A3GM-01A-11R-A213-07	TCGA-EX-A8YF-01A-11R-A37O-07
FCGR2C	11.486445593907058	11.344492349153164	11.364958725231116	7.588152205523449	11.214722944748683	9.395128541814056	8.658719653639888	12.228821160179509	11.808283253990144	9.426080207701927	9.085010546946089	9.667771807419092	11.909643096243471	10.06203365576496	11.14662923467879	9.982284924062142	11.679455933097733	12.67236097504558	12.338104213708453	12.95865058034492	10.6905121507798	11.517266300751942	11.033813267934237	11.844177026693743	10.8151630227948	12.796911952479629	11.102821408812535	10.343296172404974	8.57654543358673	10.682440075194293	12.6421783037622	9.873496289629749	10.105095641790435	9.85565367363471	12.312025161988085	11.491946376247856	11.550297185218712	9.919725251419134	11.553750760277914	13.123746189024125	11.86838446608341	11.959766811871372	9.09605322850846	11.436764066461654	12.007790026771904	10.80235905054677	11.86868977282621	11.173299966223768	6.057441313567599	10.165923717450958	12.385917942841445	11.892277962204748	9.519730362069453	8.246867904732861	10.459024670240026	12.382095926387729	10.744409978974621	11.088012791054872	10.78040483009141	10.520174648910393	11.697234907867415	11.815136528458588	11.614550088056715	10.033696545991448	9.92960605227746	11.437061549309755
RPL10AP1	2.9635777633117915	5.14399705621207	5.139470436986104	6.152975606027253	3.262179415111463	5.084089636178353	5.240915398431419	5.588724957706708	3.983881281088422	-0.5765137918007022	6.22748026989024	6.168961110054523	5.273103679202861	3.23331896381374	5.184198548190038	4.8133725621825745	4.6613481820536125	5.739292546523367	3.244945545898233	3.4691560121384684	5.743182304236118	3.114282679737301	4.143468534365859	4.557163463177473	6.41972648045839	5.058608822508989	4.711443212674022	6.079070485117817	5.239410769121693	3.288681898021941	5.223662261828538	4.98429617672791	3.904592929448908	5.062087261446986	4.941949945972334	4.938855686573733	3.660149571369796	4.655281434637293	4.826797085658859	5.256714547370643	6.303779841337257	4.100712181158308	4.430755064927039	4.949122149355104	3.4272415627591237	4.0980994157222845	5.3579183618116515	4.202162607530541	5.296278599937614	6.322474987489425	6.903247108809653	6.280957622417531	6.228701984789924	-0.5765137918007022	-0.5765137918007022	5.365248677256169	3.414600235558599	3.3136021991651745	3.4252486823301225	5.809537236357781	6.416983197156325	3.74908570185419	6.077340936453047	6.439119964509304	5.7782999584696775	5.7293137105635985
N4BP2L2	14.49337268645848	15.4741205450338	14.08426184288342	14.618877656442836	14.835402417719976	15.089805659268803	14.18332341777019	14.744907626660881	14.40172326674564	14.389006848993303	13.17441191838818	15.263707730155573	14.987318077824732	13.733413133909625	15.209172195143125	16.303384929564288	14.635102877489057	14.471163162206414	14.63714951635908	14.856340036751122	14.317973587637129	14.446233240042025	15.870750859322742	14.115030918006301	15.558933283483736	15.508825997055725	15.009909319011012	14.092192600222257	13.91194124419057	14.786175849909645	14.99118075043529	14.754289282644605	15.641773411072512	14.277941701734179	14.256980609216464	14.078638152443004	14.473866800777516	14.465169450392734	14.550962679476205	14.500393538859965	15.518410969071256	13.888230211661224	15.296855489733	14.955050467169533	15.257908415473583	15.062668830856895	15.45493330778608	14.175093954455875	15.785979799736081	14.30297770414129	14.792214150542875	14.413840480423215	15.016421741096362	14.850590553529756	13.886756399385941	14.890992167264944	15.278605687652696	14.307143085447175	14.161889914205817	14.665042796785247	15.20141356936348	13.923051055469292	14.72748646244946	15.384015187722087	15.5341140340036	15.502176458446732
ALKBH3-AS1	5.942775300544892	6.222595500906219	4.492121025560587	5.886225987062474	7.175427437582461	6.794881833722897	7.232635350404602	5.512679503253209	5.861232631733282	7.094425114896417	6.41231574011083	5.9246703916717705	5.923981480463184	6.520015502594195	3.8255962438092954	6.29916675096102	5.56605922190561	3.716580149916606	4.116952418447268	6.123573365865609	6.246066216710552	7.249923839167387	7.7164258486670665	6.44996314933725	6.152649397831101	6.868007333160518	6.195529981356841	6.870974829495497	4.847825514052622	6.369149124097047	5.14761680737504	4.908250722274412	6.358647266704118	4.415486724241353	7.483077305784886	6.426590291921105	6.21829247761218	6.550150316258117	5.8695402214993395	6.167961034840056	7.147921301501414	6.676586412395234	6.023754917973937	7.490383058612034	5.599321001466454	-0.6525592462542008	5.9510712370932515	5.895432601527583	3.473151426885032	4.685443661790606	5.835261532025026	6.6168359545740065	-0.6525592462542008	6.197630595912203	6.467714304035852	4.881968149239312	7.708676574679002	7.7261189345124	6.964020908655535	3.0260911408937825	4.561613671762383	6.19676161774575	6.28819477898348	6.363074510055806	5.852493793006079	6.063739518609926
IFT122P2	9.52384777364108	10.730925226330518	9.293794656551784	9.003174961378416	9.27615283846235	4.073336601782927	10.794674546523499	9.1299228421651	10.310084001816282	9.586797318152492	8.447766227197622	8.145994995703628	10.428325821089425	7.214900410714308	9.74365489868525	11.440213387411166	10.145038400880592	8.218256146213145	9.66218431315741	9.810748004145058	10.197461642587239	8.609214279009652	9.926388446226731	8.596215105515295	9.90136654197551	10.024613622431124	9.582527765240831	9.517610516239657	10.25868055174242	10.02472568879006	9.565488044775204	7.286229345379638	10.269659654187642	7.821465386999726	9.573522009153555	9.089440220206951	9.297882394770989	10.088944479144134	9.588306646915504	9.894105093955737	9.605927755532903	7.544027594494153	9.651119367309493	9.218947874198966	10.885322654183883	9.47271452889038	8.246241779284057	8.583044828864466	10.763577366773259	6.649669589411212	10.065994174658332	10.191089771195855	7.661367386761444	8.907987407242421	7.711190359939081	9.977430459170666	9.843706250952202	9.166538865824924	9.855050992418247	10.284725703012006	0.32961169302078797	10.0749385427166	9.990750047979668	10.27411689737178	11.445781920930655	10.525208260313324
MALINC1	9.015571283716026	9.447653310798712	8.87699814279894	7.653169576397602	8.910574784494747	8.45406351461111	9.396476517554616	9.585684389258304	9.648899627369667	7.825469478765025	9.003877633408756	9.700394684043529	8.131424397816106	8.42756269395752	9.659927783846584	11.919637497771445	8.845078752141575	8.995868355202914	9.347738975903168	9.255661424591626	8.855551409085388	8.396856578456626	8.256424222813157	9.192204908588783	9.782167673912046	8.80070011006825	8.804632280240696	9.894932092621465	9.15336908177128	9.938341265627086	9.010743486742687	9.343401837295337	9.4755032088472	9.891990790229757	8.587455586258695	9.516970987542749	9.955219010340835	9.09867489532984	8.477541797251064	9.841008658512417	9.854264376159335	8.441988784078466	9.939465208926933	9.503457796945268	9.549603397900249	9.151641153637401	8.588602732531317	8.593768955726569	11.507885937335452	7.5170901683873685	9.847430748186836	9.093374529145748	5.116311709434742	8.46611002368898	9.138179156684902	10.28399090245164	10.781765973089113	8.173167230739166	10.178348296773652	9.75551911621035	9.042945396840027	8.634949499767902	8.168832199225298	9.640855154914716	9.825696428610739	10.229316727426605
RNF139-DT	10.309405954534808	11.048533510670165	10.544275605121294	9.337667263530292	10.175420452798093	10.384341634110072	10.664816058303565	10.018719892262071	11.486189874040917	10.128444517948642	9.513357708428527	9.895327915390382	10.69755801310337	10.339043888125687	10.19237747278307	11.479398666650413	10.69120733670738	10.553325265000998	10.57594300464565	10.171525252583708	9.398420502627864	9.314225361839348	10.070344055565526	10.245607280697376	10.54267523027912	10.780095140677178	10.850260481348652	10.5484277308819	10.819308995102618	10.23819085456154	9.465591655355333	9.566450838832978	10.568388369679695	10.64483122186628	10.334085409065265	9.919186074309637	10.816241472182867	10.739806768338681	9.971284339854163	10.723172776163421	11.74584765901682	8.546643196839417	9.835621239794293	10.854324024653815	11.214850502017221	10.780791811402176	11.340716080682936	9.25195941965964	11.459202651767242	10.200974286248826	10.238260132233734	10.221011013399949	9.116233804156181	10.603955397660833	9.103526722684462	11.568472998620903	11.37228534782762	10.394569723780924	9.894135289266178	10.15114691173187	10.328327268956036	9.903245951777656	10.986400700713066	10.474139134763387	9.975034879181104	10.958010832131649
EEF1A1P4	9.278945558346004	9.039687216210405	7.55958760506546	9.435095803735223	9.135316705448027	9.033051195199622	7.80913776357668	8.528928296757785	8.589585684864923	7.902902020027273	8.956843638864212	7.484196268292697	7.695335059352693	9.478376293128068	8.740440877814809	7.588865999188744	6.965551999861414	9.54837872435905	8.68431129565693	8.410052236945532	5.7901793282881835	7.80776588434132	6.978047905644438	9.323053841515083	8.82787897616576	9.795894900281928	7.7291036351685145	8.79033315697245	9.399603321146953	8.766845230097585	8.742665335254188	9.800183273036938	8.232374856747628	9.47772545576157	9.117819343812627	8.982339097704106	8.559844705946531	9.34147321356316	9.085517409146288	9.012082623620973	9.115186582323675	10.08124802668706	8.918040385547085	9.43766917404511	9.479712420865757	9.364596836706365	8.716564845439644	9.618950654999047	8.16927691743759	9.886211855567964	9.018501478881175	8.993882769578917	7.773204983405947	6.642113213021009	9.418861327229468	8.59472317461141	8.936194322819912	8.606161319589912	9.025464848223388	8.554050042226848	10.492653493138128	6.1298929782669	9.244984374195981	7.804741676469805	8.206948128565704	9.271492808232159
GALNT7-DT	8.593033445712047	8.780609816619975	9.23861311013648	8.649009971862377	6.119271453622059	7.696975453826849	9.5350850206105	8.672150009169322	9.30728022467868	8.995696576234234	7.000713879584123	7.723362315305623	9.276836158273017	7.303880542536214	6.432121140116693	9.296538325989168	8.449077026587373	7.505349143513192	7.730084881629558	7.862755999961714	8.476669835984175	6.1116900711156665	7.8709168719913265	9.227299584220363	9.474655163271136	9.52436106522174	6.8758650915283575	8.98898588956661	9.030487453462028	7.852066856502632	7.919274071772889	8.793873923383678	10.798581933446542	9.654869972648735	7.3952126941368945	6.433275230157902	8.17146063055057	7.8148029610354675	8.183670697336266	8.07287035124156	9.583230068531307	6.917246141778362	9.011988455191636	8.314483835866001	10.202253800409485	9.36059948396565	8.771090779341515	8.060722312133736	9.434819877685001	8.966169810405466	6.944637533685998	8.138578647958685	7.584742256995092	11.595678096089083	8.03868409959214	5.1449523978572405	9.640799647063197	6.461450769838166	6.58009793868964	8.624618890390815	6.387916054278176	8.212671341515792	8.978149132913185	9.972223439651668	9.81420907156104	7.767499848668513
SAP30L-AS1	10.222520657686719	10.229052095465061	9.70875446580973	9.425466657825009	9.609420851112862	9.685611092312174	10.603598205441152	9.644596003895018	10.252418482717731	9.727602083481177	9.127878419516701	9.664447332464333	10.242702537716077	9.805438870578207	10.063635381000177	11.176607135372109	9.40312692164943	9.833918490061958	10.718756866041634	10.262224831567776	9.780169433603684	9.5154178314137	9.822713193367724	9.87474110397438	10.62986189384955	9.46991572507319	9.495473241522264	10.383448567664406	10.152105028444252	9.99279421590312	10.129681588014602	10.218090131463725	11.215123290808048	8.696514731551645	9.681550191375873	10.229860285201232	10.130335172979285	10.185921677928135	10.124983987981667	10.667533558628334	9.917732971881279	9.702854816443255	9.970204262521223	10.072021046444489	10.835143825275308	10.508536138047996	10.596993468370425	9.687156701689627	10.988928985654827	8.81039793907529	10.100980762886836	10.000363928199564	8.531693221618832	9.364784205241127	9.871000573683608	10.664338900742576	10.092121108470705	9.708634136920724	9.957498604880723	9.972083040009318	10.015881944102036	9.87057315764484	9.759745314061162	10.692458587591933	10.692520268234299	10.648263350489573
ASAH1-AS1	6.503511088317643	5.7889888876400795	6.796999756036441	5.415655733063488	4.978096378376525	6.994848668994389	4.6242860376074875	7.063108075928426	6.928239982768223	6.169237079054528	5.61509374421571	8.317377551909795	6.176167405816744	6.63824922278503	6.04113176954086	7.809788451602182	7.432014596528705	5.8572744448093035	5.952917906069228	5.999983410050101	5.541084271158181	5.275358884053916	7.729507537363312	6.4970507758804095	7.218187293155118	7.393352789189328	4.499821838986276	7.888387348493592	6.60983347031314	6.669670270828432	5.017619524182614	6.572174144060962	7.895170040873071	6.507418275117446	5.632534168230514	5.309596901561208	6.3935218433920085	7.747228778959173	6.491495606924407	5.631669128045935	8.099985618746443	4.454545170915815	7.442508551413289	6.189660919650402	6.5720622654621605	6.938351396665694	7.031856775252765	7.2802359943257775	5.671694849009349	8.391575768495663	6.776357712062916	6.985656693558768	9.003351683433923	7.3925269592593645	5.726837584167572	7.058614402631156	7.487769023453709	6.881396513772101	5.847027518295638	7.816036542510088	7.163065813268434	6.188492484109105	5.877120591746519	7.112418581521911	4.735500402646182	7.221200948203936
CYP2U1-AS1	5.574322495982791	6.509019742478487	6.258704600273958	6.454412455402286	6.113430051682588	7.102935074878777	6.361090037518507	7.654312578914843	7.519650887946134	5.51283153946696	5.057813462587552	4.743665762765585	5.406126933806639	5.28704787847224	5.575814557522279	7.854760825577044	5.36653349582854	4.890313444952653	4.326021127504545	5.852470869117726	4.326921447950256	6.7260411124024655	6.553948079986418	3.7307068206659215	7.248836559888398	6.496036717461829	5.250242620777135	6.869776937002778	7.201815351143476	5.345476364079458	6.343681623599787	3.5922245243500184	6.979954801410644	3.6669340186907715	5.39059273009874	5.071878941177511	5.734605074412439	6.3474423755489635	7.817557706341581	6.5975975558232465	7.017677758842746	5.5214275068435414	6.698385247771883	5.082145403958882	6.1825260387939895	6.8829529066623785	3.260416896733795	4.335185862134319	7.189364015070887	5.467536365706948	5.3180415816810305	6.528500744568031	-0.44349053719692455	5.827975482263603	5.946713921829103	5.091036858296588	5.070797855266432	4.397133925417979	4.512525065492313	7.445877559891964	3.809032527485489	4.845677096118255	4.089732972101253	6.891839673742037	6.197621307429208	4.880458745363518
MRNIP-DT	9.926976691087969	9.865831560105958	10.062032162128684	9.049300361907402	9.356878017745299	9.406480269323705	9.773387326061922	8.635491924265981	9.290071244502828	8.734204730526356	8.711003339799879	10.078532844999796	8.987984148520491	9.156063871807296	9.594945579351881	10.435308755423582	8.974167950956764	8.50128216381384	9.697438566183779	9.234414215553912	9.169502196398943	7.779501382984915	9.344046052848054	9.370738587030816	9.678476954477242	9.122912971551886	8.809200527026142	10.415353944741373	9.55940598223702	9.435417984191995	8.964150582272154	8.845672578078085	8.694417862990404	9.617477361204077	9.556676079111556	9.724519948413194	9.872163522767417	9.027826103418263	8.994753961535599	10.029470705636356	9.39737851196932	8.22907517650672	9.258917446926995	9.382132616313267	10.012381328230951	9.91377776386726	9.121432485256184	9.956528871251951	9.74795123289755	9.616995020654155	8.81601188581338	9.584131546697515	5.797481833636459	9.3335099060379	9.085306790508577	10.268498634564146	9.366497147563633	9.9721797449371	9.311557094382438	8.964436481413815	9.507877336979744	8.860312432634641	8.572207604464039	10.219701177334038	8.83341803519842	9.793619491898882
MSANTD2-AS1	8.816196974282654	9.06774746861696	9.652857528368513	6.726343833057802	8.062923287377233	8.753192752984091	10.3947809870429	8.196703818374392	9.14091384665376	8.161965029394226	7.798344219352039	9.419850599347983	9.613899052088067	9.18257380865646	7.420114449902417	9.862680264349345	8.763018821431743	8.26346125017182	8.38494105223365	9.463393325583123	8.761995949516509	7.804212928615301	9.294118114516927	8.214058258754921	9.640382753156302	8.933469003339514	9.359050069497995	10.387077933963521	8.679268169164887	9.695945279704524	8.697565175376795	8.639053048660669	9.642641231002106	7.905965313418934	9.853220718711835	9.303891445434932	9.452884487602983	8.801416698392288	8.848566978077402	9.54995052119779	10.102253887720792	7.502154655207884	9.703863397265032	9.00215568761246	9.838857940223004	9.096520854556614	8.206759453319808	7.024020025743637	10.347276359180912	7.3103720459201655	8.843611686917699	9.802595394343001	8.341462068850634	9.217534600595542	9.147137632811488	9.128789915254677	9.433282944836757	9.239651151399482	9.686568066823785	8.442089386265613	8.964761917313878	8.579829200687115	8.164257903517978	9.934118414938604	10.24535920469911	10.756555387245145
NEAT1	17.737138828035143	18.440565867476465	19.257055522869603	17.852379618951037	18.190603567900204	16.820895162886657	16.94879997789073	17.884417663679113	17.934304139732898	16.6474258403929	17.94610898339079	17.226542870517754	17.11735399868606	17.083714001965575	19.72242805333696	17.50529957886144	17.53016005272207	17.595729726887782	17.99548070301103	18.437808810716778	18.091024968734207	17.199394131131896	18.464694904026786	19.178073662130867	17.768240667623665	17.279495649399838	17.738031103430533	18.140936321362677	17.292817052383526	17.044255611002832	18.631450486172103	18.420785419744973	18.203601520784336	16.017094533179165	17.341777634175877	18.29480654348088	17.854618535148173	18.88421800798261	17.683383668027982	16.59041566478445	17.62801240535023	17.27839060712475	17.850499241587674	17.53074352646278	17.043259188891142	17.727977226961137	19.164417560449472	18.60029254845116	18.27233326724807	17.96711054833353	18.08824091559199	18.061383401702223	18.15889398896586	17.476507362176616	17.932983199601203	18.793523822457054	19.080216276256234	17.03790682610256	17.60981161376153	17.204750697886293	17.790246769896317	18.709968681886025	18.55840311932707	18.872382741154517	18.17757309462477	18.15115117199425
